campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Itapetinga,Atividades do Novembro Negro continuam nesta sexta (28) e sábado (29) no Campus Itapetinga,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/11/26/atividades-do-novembro-negro-comecam-nesta-quarta-26-11-no-campus-itapetinga/,2025-11-26,09:10,1,"O Instituto Federal Baiano – Campus Itapetinga &#8211; prossegue com as atividades da programação do Novembro Negro 2025, mês dedicado à reflexão, valorização e promoção da história e cultura afro-bra...",https://www.ifbaiano.edu.br/unidades/itapetinga/files/2025/11/8987-NOVEMBRO-NEGRO.webp
Itapetinga,Processo Seletivo dos Cursos EAD: Resultado Preliminar da Banca de Heteroindentificação,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/11/12/processo-seletivo-dos-cursos-tecnicos-ead-retificacao-do-edital/,2025-11-12,10:00,1,"A Direção Geral do IFBAIANO, campus Itapetinga, publicou o resultado preliminar da banca de heteroidentiiação ético-racial, referente ao Processo Seletivo para ingresso de estudantes nos Cursos da Edu...",
Itapetinga,Ingresso de Estudantes: Resultado Definitivo da Banca de Heteroidentificação Étnico-racial,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/11/05/processo-de-ingresso-de-estudantes-resultado-preliminar-da-analise-do-historico-escolar/,2025-11-05,15:55,1,O IF Baiano – Campus Itapetinga – divulgou o Resultado Definitivo da Banca de Heteroidentificação Étnico-Racial referente aos candidatos inscritos nas reservas de vagas para pretos e pardos do Process...,
Itapetinga,Ingresso de Estudantes nos Cursos Técnicos Integrados: Lista Definitiva de Inscrições,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/10/31/ingresso-de-estudantes-nos-cursos-tecnicos-integrados-lista-definitiva-de-inscricoes/,2025-10-31,22:45,1,O Instituto Federal Baiano (IF Baiano) – Campus Itapetinga &#8211; torna pública a lista definitiva de inscrições homologadas do Processo Seletivo para Ingresso de Estudantes nos Cursos Técnicos Integ...,
Itapetinga,Ingresso de Estudantes nos Cursos Técnicos de Ensino Médio: 2ª Correção do Cronograma,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/10/29/ingresso-de-estudantes-dos-cursos-de-ensino-medio-2a-correcao-do-cronograma/,2025-10-29,17:06,1,"O Instituto Federal Baiano (IF Baiano) – Campus Itapetinga &#8211; publicou a 2ª Retificação do Cronograma do Edital nº 11/2025, referente ao Processo Seletivo para ingresso de estudantes nos cursos d...",
Itapetinga,Contratação de Professor Substituto: Lista Preliminar de Inscrições Homologadas,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/10/24/campus-itapetinga-abre-selecao-para-professor-substituto-na-area-de-portugues-espanhol/,2025-10-24,18:59,1,"O Instituto Federal Baiano (IF Baiano) – Campus Itapetinga &#8211; publicou a lista preliminar de inscrições homologadas referente ao Edital nº 228/2025, que regulamenta o Processo Seletivo Simplifica...",
Itapetinga,Ingresso de Estudantes: Lista Preliminar de Inscrições Homologadas,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/10/24/ingresso-de-estudantes-lista-preliminar-de-inscricoes-homologadas/,2025-10-24,09:21,1,"O Instituto Federal Baiano (IF Baiano) – Campus Itapetinga &#8211; publicou, nesta sexta-feira (24), a lista preliminar de inscrições homologadas do Processo Seletivo para ingresso de estudantes nos C...",
Itapetinga,Apoio à participação de servidores em eventos científicos: resultado final,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/10/23/edital-de-apoio-a-participacao-de-servidores-em-eventos-cientificos-e-tecnologicos/,2025-10-23,09:40,1,"O Instituto Federal Baiano (IF Baiano) – Campus Itapetinga &#8211; publicou o resultado final referente ao Edital nº 13/2025, que dispõe sobre o apoio à participação de servidores em eventos científic...",
Itapetinga,Campus Itapetinga abre inscrições para cursos técnicos subsequentes na modalidade EaD,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/10/22/campus-itapetinga-abre-inscricoes-para-cursos-tecnicos-subsequentes-na-modalidade-ead/,2025-10-22,20:49,1,"O Instituto Federal Baiano (IF Baiano) – Campus Itapetinga &#8211; divulgou, nesta quarta-feira (22), o Edital nº 12/2025, que regulamenta o processo seletivo para ingresso de estudantes nos cursos té...",
Itapetinga,Projeto de Extensão &#8220;Forró no IF&#8221;,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/10/14/projeto-de-extensao-forro-no-if/,2025-10-14,11:05,1,"O Instituto Federal Baiano – Campus Itapetinga &#8211; inicia, no próximo dia 29 de outubro (quarta-feira), às 19h, o Projeto de Extensão “Forró no IF”, uma iniciativa que busca promover saúde, lazer ...",
Itapetinga,Prorrogação do período de inscrições para cursos técnicos integrados ao Ensino Médio,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/10/14/prorrogacao-do-periodo-de-inscricoes-para-cursos-tecnicos-integrados-ao-ensino-medio/,2025-10-14,10:46,1,O Instituto Federal Baiano (IF Baiano) – Campus Itapetinga &#8211; informa que o prazo para inscrições no Processo Seletivo de Estudantes 2026 foi prorrogado até o dia 19 de outubro de 2025. O certame...,
Itapetinga,Comissão Eleitoral 2026-2030,https://www.ifbaiano.edu.br/unidades/itapetinga/2025/10/03/44648/,2025-10-03,07:48,1,,https://www.ifbaiano.edu.br/unidades/itapetinga/files/2025/10/8526-Eleicao_Comissoes-Eleitorais.webp
