campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Itaberaba,Seleção de estudantes para o PAISE 2024 (Edital nº 14/2024),https://www.ifbaiano.edu.br/unidades/itaberaba/2024/06/10/paise-2024/,2024-06-10,15:30,1,"A DIRETORA GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicada no DOU em 21 de março de 2022, no uso...",
Itaberaba,"Renovação de Matrícula 2024 &#8211; 2° e 3° ano – Cursos da Educação Profissional Técnica de Nível Médio, na Forma integrado ao Ensino Médio – Modalidade Presencial (Edital 13/2024)",https://www.ifbaiano.edu.br/unidades/itaberaba/2024/05/24/renovacao-matricula-2024-integrado-2-3-ano/,2024-05-24,23:20,1,"DIRETORA GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicada no DOU em 21 de março de 2022, no uso d...",
Itaberaba,Processo Eleitoral para escolha de integrantes do Núcleo Permanente de Pessoal Docente (NPPD 2024-2026) &#8211; Edital 12/2024,https://www.ifbaiano.edu.br/unidades/itaberaba/2024/04/15/edital-nppd-2024-2026/,2024-04-15,22:06,1,"A DIRETORA GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicação no DOU em 21 de março de 2022, e con...",
Itaberaba,"Renovação de Matrícula 2024 &#8211; Cursos da Educação Profissional Técnica de Nível Médio, na Forma integrado ao Ensino Médio &#8211; Modalidade Presencial (Edital 10/2024)",https://www.ifbaiano.edu.br/unidades/itaberaba/2024/03/20/renovacao-matricula-2024-integrado/,2024-03-20,15:33,1,"A DIRETORA GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO — CAMPUS ITABERABA, no uso de suas atribuições legais, conferidas pela Portaria nº 279, de 18 de março de 2022 e publicad...",
Itaberaba,"Renovação de Matrícula 2024 – Cursos Técnico em Vendas, Técnico em Secretaria Escolar e Técnico em Multimeios Didáticos Subsequentes ao Ensino Médio na modalidade EaD (Edital 9/2024)",https://www.ifbaiano.edu.br/unidades/itaberaba/2024/03/12/renovacao-matricula-2024-subsequente-ead/,2024-03-12,21:58,1,"A DIRETORA GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicada no DOU em 21 de março de 2022, no uso...",
Itaberaba,Processo Seletivo de Ingresso de Estudantes 2024 dos cursos Ensino Médio Subsequente na modalidade de Educação a Distância (EaD) – Edital 2/2024,https://www.ifbaiano.edu.br/unidades/itaberaba/2024/01/29/ingresso-subsequente-ead-2024/,2024-01-29,16:35,2,"A DIRETORA-GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO &#8211; IF BAIANO CAMPUS ITABERABA, no uso de suas atribuições delegadas no uso de suas atribuições delegadas pela Portar...",
Itaberaba,"Edital de Renovação de Matrícula 2024.1 – Cursos da Educação Profissional Técnica de Nível Médio, na Forma Subsequente ao Ensino Médio – Modalidade Presencial (Edital 1/2024)",https://www.ifbaiano.edu.br/unidades/itaberaba/2024/01/10/renovacao-matricula-subsequente-2024/,2024-01-10,11:01,1,"A Diretora Geral do Instituto Federal de Educação, Ciência e Tecnologia Baiano, Campus Itaberaba, no uso de suas atribuições legais, convoca os estudantes dos Cursos Técnicos Subsequentes, para o perí...",
Itaberaba,Processo Seletivo de Monitores de Ensino dos Cursos Técnicos de Nível Médio 2023/2024 (Edital 38/2023),https://www.ifbaiano.edu.br/unidades/itaberaba/2023/11/23/monitoria-novembro-2023/,2023-11-23,16:43,1,"O DIRETOR GERAL SUBSTITUTO DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS ITABERABA, nomeado pela Portaria nº 484, de 29 de março de 2022, publicada no DOU em 30 de março de 20...",
Itaberaba,Processo Seletivo para Ingresso de Estudantes nos Cursos da Educação Profissional Técnica de Nível Médio – Integrada ao Ensino Médio (PROSEL 2024) – Edital 37/2023,https://www.ifbaiano.edu.br/unidades/itaberaba/2023/11/07/ingresso-2024-integrado/,2023-11-07,16:52,3,"A DIRETORA GERAL DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – IF BAIANO, CAMPUS ITABERABA, nomeada pela Portaria nº 279, de 18 de março de 2022, publicada no Diário Oficial da União...",
Itaberaba,Edital de Chamada Pública nº 01/2023 – Aquisição de Alimentos – Programa Nacional de Alimentação Escolar (PNAE),https://www.ifbaiano.edu.br/unidades/itaberaba/2023/09/22/chamada-publica-01-2023-pnae-2023/,2023-09-22,13:58,1,O Instituto Federal Baiano – Campus Itaberaba – torna pública a Chamada Pública nº 01/2023.,
