campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Reitoria,Campus Teixeira de Freitas abre 22 vagas para os bacharelados em Engenharia Agronômica e em Engenharia Florestal,https://ifbaiano.edu.br/portal/blog/campus-teixeira-de-freitas-abre-22-vagas-para-os-bacharelados-em-engenharia-agronomica-e-em-engenharia-florestal/,2026-07-13,09:22,2,"Vagas abertas pelo IF Baiano &#8211; Campus Teixeira de Freitas são para transferência interna, externa e portadores de diploma; inscrições até 16 de julho",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/07/5236-IFBAIANO_CAMPUS_TEIXEIRA_DE_FREITAS.webp
Reitoria,"Campus Bom Jesus da Lapa promove o VII Simpósio de Ensino, Pesquisa e Extensão nos dias 22 e 23 de julho",https://ifbaiano.edu.br/portal/blog/campus-bom-jesus-da-lapa-promove-o-vii-simposio-de-ensino-pesquisa-e-extensao-nos-dias-22-e-23-de-julho/,2026-07-10,10:31,1,O prazo para submissão de trabalhos vai até o dia 12 de julho,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/07/0184-Siepex-banner.webp
Reitoria,IF Baiano divulga calendário dos principais eventos institucionais de 2026,https://ifbaiano.edu.br/portal/blog/if-baiano-divulga-calendario-dos-principais-eventos-institucionais-de-2026/,2026-07-09,13:57,2,"Confira as datas do CEPEX, JEIF, Encontro dos Servidores e JAIF; concentrados no quarto trimestre de 2026",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/07/6113-Calendario-de-eventos-2026.webp
Reitoria,Divulgado novo cronograma eleitoral do Consup com prazos de inscrição de candidatos,https://ifbaiano.edu.br/portal/blog/divulgado-novo-cronograma-eleitoral-do-consup-com-prazos-de-inscricao-de-candidatos/,2026-07-08,10:56,2,"Novos editais do processo eleitoral do Consup do IF Baiano trazem os prazos de inscrição para candidatos a representantes das categorias Discente, Docente, TAE, Egressos, CODIR, DCE e Sindical",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/06/7634-Eleicoes-consup-2026.webp
Reitoria,IF Baiano &#8211; Campus Valença abre vagas para o curso técnico subsequente em Meio Ambiente,https://ifbaiano.edu.br/portal/blog/if-baiano-campus-valenca-abre-vagas-para-o-curso-tecnico-subsequente-em-meio-ambiente/,2026-07-06,12:10,1,Campus Valença oferta 30 vagas em curso técnico noturno de Meio Ambiente para quem já concluiu o Ensino Médio; inscrições a partir de 13 de julho.,https://ifbaiano.edu.br/portal/wp-content/uploads/2022/07/Campus-do-IF-Baiano-em-Valenca-BA.jpeg
Reitoria,Institutos Federais poderão inscrever relatos de experiências em edital do Forcampo,https://ifbaiano.edu.br/portal/blog/institutos-federais-poderao-inscrever-relatos-de-experiencias-em-edital-do-forcampo/,2026-07-06,09:24,1,"O Fórum Nacional de Educação do Campo (Forcampo), vinculado ao Conselho Nacional das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica (Conif), lançou o edital para submi...",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/07/9999-Materia_Edital-Forcampo.webp
Reitoria,Defeso Eleitoral 2026,https://ifbaiano.edu.br/portal/blog/defeso-eleitoral-2026/,2026-07-03,13:38,3,"Comunicação institucional durante o período eleitoral De 4 de julho a 25 de outubro de 2026, a comunicação institucional do Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF Baiano) segui...",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/07/6656-imagem-destacada-defeso-eleitoral-2026.webp
Reitoria,FAMIF 2026 anuncia abertura de inscrições para  apresentações artísticas nos festivais locais,https://ifbaiano.edu.br/portal/blog/famif-2026-anuncia-abertura-de-inscricoes-para-apresentacoes-artisticas-nos-festivais-locais/,2026-07-01,10:18,2,"As inscrições vão do dia 03 de julho até 05 de agosto; neste ano, o festival traz o tema ‘É preciso estar atento e forte&#8217;",https://ifbaiano.edu.br/portal/wp-content/uploads/2026/06/7623-imagem-destacada-famif-2026.jpg-1.webp
Reitoria,Campus Guanambi receberá agricultores e acadêmicos para o 10° Seminário de Agroecologia e Produção Orgânica,https://ifbaiano.edu.br/portal/blog/campus-guanambi-recebera-agricultores-e-academicos-para-o-10-seminario-de-agroecologia-e-producao-organica/,2026-06-29,11:26,1,O evento acontecerá nos dias 21 e 22 de agosto; prazo para submissão de trabalhos vai até 20 de julho,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/06/3193-seminario-producao-organica.webp
Reitoria,Campus Xique-Xique abre seleção interna para apoio administrativo e professor do Programa Mulheres Mil,https://ifbaiano.edu.br/portal/blog/campus-xique-xique-abre-selecao-interna-para-apoio-administrativo-e-professor-do-programa-mulheres-mil/,2026-06-25,11:31,1,Selecionados irão compor  cadastro de reserva de bolsistas; inscrições seguem até 8 de julho e contemplam vagas de apoio administrativo e de professor formador,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/06/7993-mulheres-mil-selecao-interna.webp
Reitoria,IF Baiano recebe inscrições para concessão de apoio financeiro à publicação de artigos científicos,https://ifbaiano.edu.br/portal/blog/if-baiano-recebe-inscricoes-para-concessao-de-apoio-financeiro-a-publicacao-de-artigos-cientificos/,2026-06-15,08:37,1,As inscrições começam nesta segunda-feira (15) e vão até 30 de outubro,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/06/1940-imagem-destacada-apoio-artigos-cientificos-12-06-2026.webp
Reitoria,IF Baiano Campus Valença abre seleção para bolsas de monitoria com auxílio de R$ 300 mensais,https://ifbaiano.edu.br/portal/blog/if-baiano-campus-valenca-abre-selecao-para-bolsas-de-monitoria-com-auxilio-de-r-300-mensais/,2026-06-12,16:36,2,Programa busca fortalecer o processo de ensino-aprendizagem e ampliar a participação estudantil nas atividades acadêmicas do campus,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/06/2937-monitoria.webp
Reitoria,Campus Santa Inês realiza IV Workshop de Informática nos dias 15 e 16 de junho,https://ifbaiano.edu.br/portal/blog/campus-santa-ines-realiza-iv-workshop-de-informatica-nos-dias-15-e-16-de-junho/,2026-06-12,11:34,3,Inscrições até 15 de junho pelo SUAP,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/06/4532-workshop-santa-ines.webp
Reitoria,Eleições do Consup são suspensas temporariamente; novo cronograma será reavaliado em 16 de junho,https://ifbaiano.edu.br/portal/blog/eleicoes-do-consup-sao-suspensas-temporariamente-novo-cronograma-sera-reavaliado-em-16-de-junho/,2026-06-09,09:20,1,Indisponibilidade temporária dos sistemas institucionais durante os dias de inscrição de candidatos motivou a medida,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/06/7634-Eleicoes-consup-2026.webp
Reitoria,Campus Catu oferta 95 vagas para os cursos técnicos em Agropecuária e em Petróleo e Gás,https://ifbaiano.edu.br/portal/blog/campus-catu-oferta-95-vagas-para-os-cursos-tecnicos-em-agropecuaria-e-em-petroleo-e-gas/,2026-06-03,09:18,1,Inscrições vão até o dia 3 de julho; cursos são da modalidade Subsequente ao Ensino Médio,https://ifbaiano.edu.br/portal/wp-content/uploads/2026/06/8915-campus-catu.webp
