campus,titulo,link,data,hora,tempo_leitura,resumo,imagem
Senhor do Bonfim,Sisu 2026: Convocação de 1ª Chamada da Lista de Espera e Resultado Preliminar da Banca de Heteroidentificação,https://www.ifbaiano.edu.br/unidades/bonfim/2026/02/19/sisu-2026-convocacao-de-1a-chamada-da-lista-de-espera-e-resultado-preliminar-da-banca-de-heteroidentificacao/,2026-02-19,22:56,1,"Para ter acesso ao site oficial do Sisu 2026 do IF Baiano &#8211; Campus Senhor do Bonfim, clique AQUI!",
Senhor do Bonfim,"Vagas Remanescentes para Cursos Técnicos Subsequentes Presenciais: Agrimensura (29), Alimentos (15), Informática (28). Inscrição/matrícula de 14 a 19 de fevereiro",https://www.ifbaiano.edu.br/unidades/bonfim/2026/02/11/vagas-remanescentes-para-cursos-tecnicos-subsequentes-presenciais-agrimensura-29-alimentos-15-informatica-28-inscricao-matricula-de-14-a-19-de-fevereiro/,2026-02-11,21:57,1,Inscrição/Matrícula será por meio de manifestação de interesse do candidato enviado via e-mail.,
Senhor do Bonfim,Sisu 2026: Convocação para Banca de Heteroidentificação &#8211; Candidatos da Chamada Regular,https://www.ifbaiano.edu.br/unidades/bonfim/2026/02/09/sisu-2026-convocacao-para-banca-de-heteroidentificacao-candidatos-da-chamada-regular/,2026-02-09,21:33,1,"Saiu hoje (09/02), a lista dos convocados para a Banca de Heteroidentificação referente à Chamada Regular.",
Senhor do Bonfim,IF Baiano &#8211; Campus Senhor do Bonfim abre inscrições de vagas remanescentes para os cursos Técnicos Subsequentes na modalidade EaD,https://www.ifbaiano.edu.br/unidades/bonfim/2026/02/06/if-baiano-campus-senhor-do-bonfim-abre-inscricoes-de-vagas-remanescentes-para-os-cursos-tecnicos-subsequentes-na-modalidade-ead/,2026-02-06,19:47,1,"O processo seletivo de vagas remanescentes para os cursos Técnicos Subsequentes na modalidade de Educação a Distância é por meio de manifestação de Interesse dos candidatos, com disponibilidade de vag...",
Senhor do Bonfim,CHAMADA Nº 03 SELEÇÃO DE BOLSISTAS E VOLUNTÁRIOS(AS) PARA O PROGRAMA DE EDUCAÇÃO TUTORIAL-PET EDUCAÇÃO MIDIÁTICA AGROECOLOGIA E COMPUTAÇÃO.,https://www.ifbaiano.edu.br/unidades/bonfim/2026/02/03/chamada-no-03-selecao-de-bolsistas-e-voluntariosas-para-o-programa-de-educacao-tutorial-pet-educacao-midiatica-agroecologia-e-computacao/,2026-02-03,15:07,1,"A DIRETORA-GERAL SUBSTITUTA DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO – CAMPUS SENHOR DO BONFIM, no uso de suas atribuições legais conferidas pela Portaria nº 423, de 25/03/2022, p...",
Senhor do Bonfim,ATENÇÃO! Cursos Técnicos Subsequentes: Edital de Matrícula Retificado com novas datas &#8211; 28/01 a 01/02,https://www.ifbaiano.edu.br/unidades/bonfim/2026/01/28/atencao-cursos-tecnicos-subsequentes-edital-de-matricula-retificado-com-novas-datas-28-01-a-01-02/,2026-01-28,13:21,1,,
Senhor do Bonfim,Aula Inaugural da 2ª Turma do Curso de Salgadeira do Programa Mulheres Mil,https://www.ifbaiano.edu.br/unidades/bonfim/2026/01/21/aula-inaugural-da-2a-turma-do-curso-de-salgadeira-do-programa-mulheres-mil/,2026-01-21,13:25,1,"Na noite de 19 de janeiro, aconteceu a aula inaugural da 2ª turma do curso de Salgadeira, no auditório do IF Baiano &#8211; Campus Senhor do Bonfim.",https://www.ifbaiano.edu.br/unidades/bonfim/files/2026/01/3434-DSC_0599.webp
Senhor do Bonfim,SISU 2026 &#8211; Ingresso de Estudantes no Ensino Superior,https://www.ifbaiano.edu.br/unidades/bonfim/2026/01/20/sisu-2026-ingresso-de-estudantes-no-ensino-superior/,2026-01-20,13:10,1,"Para acessar o site de Ingresso de Estudantes do SISU 2026, clique aqui",https://www.ifbaiano.edu.br/unidades/bonfim/files/2026/01/5657-SISU-2026-banner.webp
Senhor do Bonfim,Convocação 1ª Chamada cursos Técnicos Subsequentes EaD,https://www.ifbaiano.edu.br/unidades/bonfim/2026/01/16/convocacao-1a-chamada-cursos-tecnicos-subsequentes-ead/,2026-01-16,13:01,1,Para acessar a página clique AQUI.,
Senhor do Bonfim,Atenção! Calendário de Matrículas para curso Técnicos Integrados e Subsequentes Presenciais e EaD,https://www.ifbaiano.edu.br/unidades/bonfim/2026/01/12/atencao-calendario-de-matriculas-para-curso-tecnicos-integrados-e-subsequentes-presenciais-e-ead/,2026-01-12,09:59,1,Atenção Candidatos Aprovados para o  Processo Seletivo de Estudantes (Prosel 2026).,https://www.ifbaiano.edu.br/unidades/bonfim/files/2026/01/1722-41.webp
